S0005	4	COVID-19	NUM	LEMMA	COVID-19	covid-19
S0005	10	COVID-19	NUM	LEMMA	COVID-19	covid-19
S0009	6	sugere	VERB	LEMMA	sugerer	sugerir
S0013	2	HarperCollins	PROPN	LEMMA	Harpercollins	HarperCollins
S0023	2	previu	VERB	LEMMA	previr	prever
S0023	7	Assista	VERB	LEMMA	assister	assistir
S0025	23	obra-prima	NOUN	LEMMA	obra-prIma	obra-prima
S0025	41	aprendiz	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 1
