S0003	10	alarmantes	ADJ	LEMMA	alarmantl	alarmante
S0003	20	proibiu	VERB	LEMMA	proibar	proibir
S0009	5	art.	PUNCT	LEMMA	ART.	art.
S0011	3	VI	NUM	LEMMA	VI	vi
S0011	5	b	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0011	18	meses	NOUN	LEMMA	meses	m̻s
S0013	8	precedente	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0021	5	sugerem	VERB	LEMMA	sugerer	sugerir
S0023	2	homenagens	NOUN	LEMMA	homenagen	homenagem

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 2
