S0003	21	revolta	NOUN	LEMMA	revolta	revolto
S0005	25	COVID-19	NUM	LEMMA	COVID-19	covid-19
S0007	34	adequado	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0011	15	sugere	VERB	LEMMA	sugerer	sugerir
S0011	27	terça-feira	NOUN	LEMMA	terça-Feira	terça-feira
S0017	3	exigem	VERB	LEMMA	exiger	exigir
S0021	8	#JustiçaParaIdosa	PROPN	LEMMA	#justiçaparaidosa	#JustiçaParaIdosa
S0021	10	#SistemaDeSaúdeCaótico	PROPN	LEMMA	#sistemadesaúdecaótico	#SistemaDeSaúdeCaótico

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 1
