S0001	9	cestas	NOUN	FEATS	Gender=Fem|Number=Plur	Number=Plur
S0009	5	cesta	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0011	1	gov.	PUNCT	LEMMA	GOV.	gov.
S0015	2	perca	VERB	LEMMA	percer	perder
S0023	2	cestas	NOUN	FEATS	Gender=Fem|Number=Plur	Number=Plur
S0023	17	cheguem	VERB	LEMMA	cheguar	chegar
S0023	22	necessitadas	VERB	LEMMA	necessitado	necessitar
S0025	12	quilombolas	NOUN	FEATS	Number=Plur	Gender=Masc|Number=Plur
S0025	23	tiveram	VERB	LEMMA	tiveram	ter

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 5
Fchanged - fixed: 4
