S0003	37	descoberta	NOUN	LEMMA	descoberta	descoberto
S0003	61	oculares	ADJ	LEMMA	ocularl	ocular
S0005	3	Dr.	PUNCT	LEMMA	DR.	Dr.
S0017	16	secos	ADJ	FEATS	Gender=Masc|Number=Plur|VerbForm=Part	Gender=Masc|Number=Plur
S0023	1	Proteja	VERB	LEMMA	protejer	proteger
S0023	13	luzes	NOUN	LEMMA	luze	luz
S0023	21	devastadoras	ADJ	LEMMA	devastadoro	devastador
S0025	9	previna	VERB	LEMMA	previnar	prevenir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 1
