S0005	6	mantida	VERB	LEMMA	mantir	manter
S0005	10	meses	NOUN	LEMMA	meses	m̻s
S0005	16	garantem	VERB	LEMMA	garanter	garantir
S0009	13	infundadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0019	13	COVID-19	PROPN	FEATS	NumType=Card	_
S0025	6	SARS-CoV-2	PROPN	LEMMA	SARS-COV-2	SARS-CoV-2
S0025	6	SARS-CoV-2	PROPN	FEATS	NumType=Card	_
S0025	11	COVID-19	NUM	LEMMA	COVID-19	covid-19

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 5
Fchanged - fixed: 3
