S0003	22	pago	VERB	LEMMA	par	pagar
S0005	24	ONG	NOUN	LEMMA	ONG	ong
S0009	13	AM-7	NUM	LEMMA	AM-7	am-7
S0009	18	31a	ADJ	LEMMA	31o	31a
S0009	18	31a	ADJ	FEATS	Gender=Fem|Number=Sing|NumType=Ord	Gender=Fem|NumType=Ord
S0013	2	incidente	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0015	6	circunstanciado	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0015	17	ONGs	PROPN	LEMMA	Ongs	ONGs
S0021	5	descubra	VERB	LEMMA	descubrer	descobrir
S0021	12	proteja	VERB	LEMMA	protejer	proteger

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 3
