S0007	12	indesejadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0007	13	estejam	AUX	LEMMA	estejam	estar
S0015	27	invasoras	ADJ	LEMMA	invasoro	invasor
S0015	29	agentes	NOUN	FEATS	Gender=Masc|Number=Plur	Number=Plur
S0019	19	entregues	VERB	LEMMA	entregr	entregar
S0025	14	g1seguranca@globomail	SYM	FEATS	Foreign=Yes|Gender=Masc|Number=Sing	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 3
Fchanged - fixed: 3
