S0003	11	sugere	VERB	LEMMA	sugerer	sugerir
S0013	13	PCdoB	PROPN	LEMMA	PCDOB	PCdoB
S0015	17	comprometam	VERB	LEMMA	comprometar	comprometer
S0033	10	distorcidas	VERB	LEMMA	distorcido	distorcer
S0035	12	infundadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0039	21	vice	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0041	7	infundados	ADJ	FEATS	Gender=Masc|Number=Plur|VerbForm=Part	Gender=Masc|Number=Plur

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 3
