S0001	8	Desencadeia	VERB	LEMMA	Desencadeia	desencadear
S0005	4	descrita	VERB	LEMMA	descrir	descrever
S0007	23	centro-direita	NOUN	LEMMA	centro-Direita	centro-direita
S0009	14	21h	NOUN	FEATS	Gender=Fem|Number=Plur	_
S0009	17	4h30	NOUN	LEMMA	4H30	4h30
S0009	17	4h30	NOUN	FEATS	Gender=Fem|Number=Plur	_
S0015	3	holandesas	ADJ	LEMMA	holandeso	holand̻s
S0015	25	adolescentes	NOUN	LEMMA	adolescentm	adolescente
S0019	28	corona	NOUN	FEATS	Number=Sing	Gender=Fem|Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 3
