S0001	3	descoberta	NOUN	LEMMA	descoberta	descoberto
S0001	19	Covid-19	PROPN	LEMMA	COVID-19	Covid-19
S0001	49	A	NOUN	LEMMA	A	a
S0001	49	A	NOUN	FEATS	_	Gender=Masc|Number=Sing
S0005	8	Teste	NOUN	LEMMA	testar	teste
S0011	2	Dr.	PUNCT	LEMMA	DR.	Dr.
S0019	26	Covid-19	NUM	LEMMA	COVID-19	covid-19
S0029	5	Covid-19	PROPN	LEMMA	COVID-19	Covid-19
S0033	1	Dr.	PUNCT	LEMMA	DR.	Dr.
S0037	17	Covid-19	PROPN	LEMMA	COVID-19	Covid-19
S0037	20	consigam	VERB	LEMMA	consigam	conseguir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 10
Fchanged - fixed: 1
