S0001	6	terça-feira	NOUN	LEMMA	terça-fEira	terça-feira
S0001	8	1o	NOUN	FEATS	Gender=Masc|NumType=Ord	_
S0001	12	incidente	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0017	2	vivia	VERB	LEMMA	vivr	viver
S0017	11	importados	ADJ	LEMMA	importar	importado
S0017	12	chineses	ADJ	LEMMA	chinês	chinÃªs
S0031	7	5o	ADJ	FEATS	Gender=Masc|Number=Sing|NumType=Ord	Gender=Masc|NumType=Ord
S0031	13	1h30	NOUN	FEATS	Gender=Fem|Number=Plur	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 4
