S0001	5	Dr.	PUNCT	LEMMA	DR.	Dr.
S0005	15	Dr.	PUNCT	LEMMA	DR.	Dr.
S0007	17	COVID-19	NUM	LEMMA	COVID-19	covid-19
S0013	26	semblante	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0023	2	Dra.	PUNCT	LEMMA	DRA.	Dra.
S0031	17	sugiram	VERB	LEMMA	sugiram	sugerir
S0031	22	COVID-19	NUM	LEMMA	COVID-19	covid-19
S0035	1	Dr.	PUNCT	LEMMA	DR.	Dr.
S0039	9	FactCheck	PROPN	LEMMA	Factcheck	FactCheck

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 8
Fchanged - fixed: 1
