S0009	8	escondidos	VERB	LEMMA	escondir	esconder
S0013	10	Taylor-Blake	PROPN	LEMMA	TaYlor-blake	Taylor-Blake
S0013	27	infundadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0015	5	newsletter	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0015	17	sexta-feira	NOUN	LEMMA	sexta-Feira	sexta-feira
S0021	6	editor-executivo	NOUN	LEMMA	editoR-executivo	editor-executivo
S0023	9	fama	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0027	3	Saiba	VERB	LEMMA	saerib	saber

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 5
Fchanged - fixed: 3
