S0001	20	alarmantes	ADJ	LEMMA	alarmantl	alarmante
S0001	26	verdes	ADJ	LEMMA	verdl	verde
S0007	2	#fato	NOUN	FEATS	Gender=Masc|Number=Sing	_
S0009	9	sexta-feira	NOUN	LEMMA	sexta-Feira	sexta-feira
S0015	6	DiCaprio	PROPN	LEMMA	Dicaprio	DiCaprio
S0019	32	recorde	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0027	2	craque	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 3
