S0001	7	iPhone	PROPN	LEMMA	Iphone	iPhone
S0001	36	iPhone	PROPN	LEMMA	Iphone	iPhone
S0005	6	iPhones	PROPN	LEMMA	Iphones	iPhones
S0005	14	iPhone	PROPN	LEMMA	Iphone	iPhone
S0005	20	quadradas	ADJ	FEATS	Gender=Fem|Number=Plur	Gender=Fem|Number=Plur|VerbForm=Part
S0007	30	embutida	VERB	LEMMA	embutido	embutir
S0013	19	iPhones	PROPN	LEMMA	Iphones	iPhones
S0015	13	iPhone	PROPN	LEMMA	Iphone	iPhone
S0015	17	iPhone	PROPN	LEMMA	Iphone	iPhone
S0021	14	smartphones	NOUN	FEATS	Gender=Masc|Number=Plur	Foreign=Yes|Gender=Masc|Number=Plur
S0021	16	Descubra	VERB	LEMMA	descubr	descobrir
S0021	25	14h	NOUN	FEATS	Gender=Fem|Number=Plur	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 9
Fchanged - fixed: 3
