S0011	9	pesado	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0017	12	manteve	VERB	LEMMA	mantear	manter
S0017	22	mula	NOUN	LEMMA	mula	mulo
S0017	22	mula	NOUN	FEATS	Number=Sing	Gender=Fem|Number=Sing
S0021	23	favores	NOUN	LEMMA	favore	favor
S0029	21	infundadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0031	14	conhecido	ADJ	LEMMA	conhecer	conhecido
S0035	14	soltos	VERB	LEMMA	solr	soltar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 5
Fchanged - fixed: 3
