S0009	10	mede	VERB	LEMMA	meder	medir
S0009	29	3o	ADJ	FEATS	Gender=Masc|Number=Sing|NumType=Ord	Gender=Masc|NumType=Ord
S0015	26	correntes	ADJ	LEMMA	correntl	corrente
S0017	5	trimestres	NOUN	FEATS	Gender=Masc|Number=Plur	Number=Plur
S0029	17	sugere	VERB	LEMMA	sugerer	sugerir
S0029	20	E-título	PROPN	LEMMA	E-TÍTULO	E-título
S0033	19	4a	ADJ	LEMMA	4A	4a
S0037	2	alarmantes	ADJ	LEMMA	alarmantl	alarmante

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 2
