S0007	26	sofisticada	ADJ	FEATS	Gender=Fem|Number=Sing	Gender=Fem|Number=Sing|VerbForm=Part
S0013	12	23h58	NUM	LEMMA	23H58	23h58
S0013	24	01h56	NUM	LEMMA	01H56	01h56
S0015	14	01h32	NOUN	LEMMA	01H32	01h32
S0015	14	01h32	NOUN	FEATS	Gender=Fem|Number=Plur	_
S0017	12	congelada	ADJ	LEMMA	congelar	congelado
S0019	28	cego	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0027	7	ala	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 4
