S0001	1	URGENTE	ADJ	LEMMA	URGENTE	urgente
S0001	1	URGENTE	ADJ	FEATS	_	Number=Sing
S0005	1	Ministros	NOUN	LEMMA	ministr	ministro
S0009	3	terça-feira	NOUN	LEMMA	terça-fEira	terça-feira
S0011	17	chapa	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0011	18	Dilma-Temer	PROPN	LEMMA	Dilma-temer	Dilma-Temer
S0015	41	vice	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0017	11	sugerem	VERB	LEMMA	sugerer	sugerir
S0017	14	chapa	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0021	22	metais	NOUN	LEMMA	metai	metal
S0031	32	estendido	VERB	LEMMA	estendir	estender
S0045	4	mantenha	VERB	LEMMA	manteher	manter

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 8
Fchanged - fixed: 4
