S0001	6	descobertas	NOUN	LEMMA	descoberta	descoberto
S0003	3	#HeroínasInvisíveis	PROPN	LEMMA	#heroínasinvisíveis	#HeroínasInvisíveis
S0005	8	descobertas	NOUN	LEMMA	descoberta	descoberto
S0005	20	desenvolvido	VERB	LEMMA	desenvolvir	desenvolver
S0009	25	descoberto	VERB	LEMMA	descobeer	descobrir
S0013	18	previsto	VERB	LEMMA	previsr	prever
S0017	2	Diaz-Merced	PROPN	LEMMA	DiAz-merced	Diaz-Merced
S0017	31	descoberto	VERB	LEMMA	descobeer	descobrir
S0017	40	inexplorada	ADJ	FEATS	Gender=Fem|Number=Sing|VerbForm=Part	Gender=Fem|Number=Sing
S0019	7	HIV/Aids	PROPN	LEMMA	Hiv/aids	HIV/Aids
S0027	29	descoberto	VERB	LEMMA	descobeer	descobrir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 10
Fchanged - fixed: 1
