S0001	30	chapa	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0001	32	Rousseff-Michel	PROPN	LEMMA	Rousseff-michel	Rousseff-Michel
S0005	1	INFOGRÁFICO	NOUN	LEMMA	INFOGRÁFICO	infográfico
S0011	40	TV	NOUN	LEMMA	tv	televisão
S0011	40	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0011	43	chapa	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0015	1	Ministros	NOUN	LEMMA	ministr	ministro
S0019	5	precedente	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0021	6	chapa	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 5
