S0013	6	17h	NOUN	FEATS	Gender=Fem|Number=Plur	_
S0013	12	19h30	NOUN	FEATS	Gender=Fem|Number=Plur	_
S0019	2	craque	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0033	7	exposta	VERB	LEMMA	exposr	expor
S0037	4	diretor-executivo	NOUN	LEMMA	diretOr-executivo	diretor-executivo
S0041	14	exposto	VERB	LEMMA	exposr	expor
S0045	1	Viagens	NOUN	LEMMA	viagen	viagem
S0059	3	Alerta	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 4
