S0001	3	Recebe	VERB	LEMMA	recebir	receber
S0001	26	4a	ADJ	LEMMA	4A	4a
S0001	60	meses	NOUN	LEMMA	meses	mÃªs
S0003	3	desembargadores	NOUN	LEMMA	desembargadore	desembargador
S0007	8	dias-multa	NOUN	LEMMA	dias-muLta	dias-multa
S0009	2	Polêmica	PROPN	FEATS	Gender=Fem|Number=Sing	_
S0025	5	PCdoB-BA	PROPN	LEMMA	PCDOB-BA	PCdoB-BA
S0045	12	prevalece	VERB	LEMMA	prevalecir	prevalecer
S0051	13	cega	ADJ	FEATS	Gender=Fem|Number=Sing	Gender=Fem|Number=Sing|VerbForm=Part
S0067	5	Podemos-PR	PROPN	LEMMA	PODEMOS-PR	Podemos-PR
S0071	5	PCdoB-AM	PROPN	LEMMA	PCDOB-AM	PCdoB-AM
S0091	18	envolvidos	VERB	LEMMA	envolvir	envolver
S0103	4	Também	ADV	LEMMA	Também	também

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 11
Fchanged - fixed: 2
