S0015	8	restrinja	VERB	LEMMA	restricar	restringir
S0029	4	youtubers	NOUN	FEATS	Foreign=Yes|Gender=Masc|Number=Plur	Foreign=Yes|Number=Plur
S0041	32	fama	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0041	39	TV	NOUN	LEMMA	tv	televisão
S0041	39	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0045	8	sudoeste	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0047	21	inexplorados	ADJ	FEATS	Gender=Masc|Number=Plur|VerbForm=Part	Gender=Masc|Number=Plur

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 2
Fchanged - fixed: 5
