S0003	5	suposto	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0005	7	alarmantes	ADJ	LEMMA	alarmantl	alarmante
S0007	9	descritos	VERB	LEMMA	descrir	descrever
S0015	2	suposto	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part
S0019	2	descreveu	VERB	LEMMA	descrevar	descrever
S0019	32	uniformes	NOUN	FEATS	Gender=Masc|Number=Plur	Number=Plur
S0021	13	entregues	VERB	LEMMA	entregr	entregar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 3
