S0011	10	corroborou	VERB	LEMMA	corroboror	corroborar
S0011	18	exercia	VERB	LEMMA	exercir	exercer
S0013	11	sugerem	VERB	LEMMA	sugerer	sugerir
S0017	10	infundadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0017	19	bruxas	NOUN	LEMMA	bruxa	bruxo
S0019	18	descrito	VERB	LEMMA	descrir	descrever
S0021	11	manteve	VERB	LEMMA	mantear	manter
S0025	5	envolvida	VERB	LEMMA	envolvir	envolver
S0025	29	margens	NOUN	LEMMA	margen	margem

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 8
Fchanged - fixed: 1
