S0003	16	3a	ADJ	LEMMA	3A	3a
S0003	25	Advocacia-Geral	PROPN	LEMMA	Advocacia-geRAl	Advocacia-Geral
S0007	23	inadequadas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0017	11	suspensa	VERB	LEMMA	suspenr	suspender
S0019	12	envolvida	VERB	LEMMA	envolvir	envolver
S0023	15	estiveram	AUX	LEMMA	estiveram	estar
S0025	30	sugerem	VERB	LEMMA	sugerer	sugerir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 1
