S0003	9	conhecida	ADJ	LEMMA	conhecer	conhecido
S0007	26	ex-diretor-vice-presidente	NOUN	LEMMA	ex-dIretor-vice-presidente	ex-diretor-vice-presidente
S0009	15	ordens	NOUN	LEMMA	orden	ordem
S0011	2	ordens	NOUN	LEMMA	orden	ordem
S0013	3	envolvia	VERB	LEMMA	envolvr	envolver
S0013	6	credenciados	ADJ	FEATS	Gender=Masc|Number=Plur|VerbForm=Part	Gender=Masc|Number=Plur
S0017	17	cientes	ADJ	LEMMA	cient	ciente
S0021	5	descoberta	NOUN	LEMMA	descoberta	descoberto
S0025	23	comprometidas	VERB	LEMMA	comprometir	comprometer
S0029	10	comprometida	VERB	LEMMA	comprometir	comprometer

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 9
Fchanged - fixed: 1
