S0005	23	sugerem	VERB	LEMMA	sugerer	sugerir
S0009	2	granulada	ADJ	LEMMA	granular	granulado
S0015	2	descoberta	NOUN	LEMMA	descoberta	descoberto
S0017	3	parecia	VERB	LEMMA	parecr	parecer
S0017	11	secas	ADJ	FEATS	Gender=Fem|Number=Plur|VerbForm=Part	Gender=Fem|Number=Plur
S0017	21	pilares	NOUN	LEMMA	pilare	pilar
S0019	16	sedimentares	ADJ	LEMMA	sedimentarl	sedimentar
S0023	2	descobertas	NOUN	LEMMA	descoberão	descoberto
S0025	15	escondidas	VERB	LEMMA	escondido	esconder
S0029	21	nuvens	NOUN	LEMMA	nuven	nuvem
S0029	33	sugerem	VERB	LEMMA	sugerer	sugerir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 10
Fchanged - fixed: 1
