S0005	18	comandantes	NOUN	LEMMA	comandant	comandante
S0005	21	marinha	NOUN	LEMMA	marinha	marinho
S0011	5	marinha	NOUN	LEMMA	marinha	marinho
S0011	7	mc	NOUN	FEATS	Abbr=Yes|Gender=Masc	Gender=Masc
S0017	1	morais	PROPN	LEMMA	Morais	morais
S0017	21	lula	NOUN	FEATS	_	Gender=Fem|Number=Sing
S0019	16	descoberto	VERB	LEMMA	descobeer	descobrir
S0023	2	comandantes	NOUN	LEMMA	comandant	comandante
S0025	1	morais	NOUN	LEMMA	morais	moral
S0025	1	morais	NOUN	FEATS	Number=Sing	Number=Plur
S0025	13	pf	NOUN	LEMMA	PF	pf
S0027	14	pf	NOUN	LEMMA	PF	pf
S0033	16	pf	NOUN	LEMMA	PF	pf
S0035	3	freire	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0035	17	morais	PROPN	FEATS	Number=Sing	_
S0035	24	diretor-geral	NOUN	LEMMA	diretor-geRal	diretor-geral
S0038	14	pf	NOUN	LEMMA	PF	pf
S0040	1	sanderson	PROPN	LEMMA	Sanderson	sanderson
S0042	1	sanderson	PROPN	LEMMA	Sanderson	sanderson
S0042	39	pf	NOUN	LEMMA	PF	pf
S0044	2	comandantes	NOUN	LEMMA	comandant	comandante
S0044	9	deram	VERB	LEMMA	deram	dar
S0044	13	alexandre	PROPN	LEMMA	Alexandre	alexandre
S0048	1	moraes	PROPN	LEMMA	Moraes	moraes
S0048	13	pela	ADP	FEATS	Definite=Def|Gender=Fem|Number=Sing|PronType=Art	_
S0048	14	pf	NOUN	LEMMA	PF	pf
S0050	43	lula	PROPN	LEMMA	Lula	lula
S0050	46	comandantes	NOUN	LEMMA	comandant	comandante
S0050	50	armadas	ADJ	FEATS	Gender=Fem|Number=Plur	Gender=Fem|Number=Plur|VerbForm=Part
S0056	2	sanderson	PROPN	LEMMA	Sanderson	sanderson
S0056	12	freire	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0056	30	elegeu	VERB	LEMMA	elegar	eleger
S0058	10	descoberto	VERB	LEMMA	descoberr	descobrir
S0068	18	condenados	NOUN	FEATS	Gender=Masc|Number=Plur|VerbForm=Part|Voice=Pass	Gender=Masc|Number=Plur

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 25
Fchanged - fixed: 9
