S0001	1	globo	NOUN	FEATS	_	Gender=Masc|Number=Sing
S0001	12	globo	PROPN	LEMMA	Globo	globo
S0009	1	vejam	VERB	LEMMA	vejr	ver
S0009	6	globo	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0009	16	janja…	PUNCT	LEMMA	JANJA…	janja…
S0015	10	globo	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0015	23	globo	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 3
Fchanged - fixed: 4
