S0001	1	janones	PROPN	LEMMA	Janones	janones
S0001	4	lula	PROPN	LEMMA	Lula	lula
S0001	10	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0001	24	janones	PROPN	LEMMA	Janones	janones
S0001	65	pobres…	PUNCT	LEMMA	POBRES…	pobres…
S0003	4	danones	PROPN	LEMMA	Danones	danones
S0005	2	“l”	PUNCT	LEMMA	“L”	“l”
S0005	6	trouxas	NOUN	FEATS	Number=Plur	Gender=Fem|Number=Plur
S0007	7	merda	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0007	36	pra	ADP	LEMMA	pra	para
S0007	36	pra	ADP	FEATS	Abbr=Yes	_
S0009	13	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0009	27	lula	NOUN	FEATS	_	Gender=Fem|Number=Sing
S0013	5	pra	ADP	LEMMA	pra	para
S0013	5	pra	ADP	FEATS	Abbr=Yes	_
S0013	8	pra	ADP	LEMMA	pra	para
S0013	8	pra	ADP	FEATS	Abbr=Yes	_
S0017	6	pra	ADP	LEMMA	pra	para
S0017	6	pra	ADP	FEATS	Abbr=Yes	_
S0019	10	pra	ADP	LEMMA	pra	para
S0019	10	pra	ADP	FEATS	Abbr=Yes	_
S0019	14	pra	ADP	LEMMA	pra	para
S0019	14	pra	ADP	FEATS	Abbr=Yes	_
S0027	11	pra	ADP	LEMMA	pra	para
S0027	11	pra	ADP	FEATS	Abbr=Yes	_
S0029	5	pra	ADP	LEMMA	pra	para
S0029	5	pra	ADP	FEATS	Abbr=Yes	_
S0039	15	pra	ADP	LEMMA	pra	para
S0039	15	pra	ADP	FEATS	Abbr=Yes	_
S0041	1	estamos	AUX	LEMMA	estamar	estar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 16
Fchanged - fixed: 14
