S0001	21	urgente…	PUNCT	LEMMA	URGENTE…	urgente…
S0001	23	detetive	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0001	121	conta…	PUNCT	LEMMA	CONTA…	conta…
S0001	135	relâmpago…	PUNCT	LEMMA	RELÂMPAGO…	relâmpago…
S0001	162	exija	VERB	LEMMA	exizer	exigir
S0001	173	estacionamento…	PUNCT	LEMMA	ESTACIONAMENTO…	estacionamento…
S0003	5	importante…	PUNCT	LEMMA	IMPORTANTE…	importante…
S0003	7	urgente</i	NOUN	FEATS	Foreign=Yes|Gender=Masc|Number=Sing	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 2
