S0003	22	sp	NOUN	LEMMA	SP	sp
S0003	101	“kamikazes”	PUNCT	LEMMA	“KAMIKAZES”	“kamikazes”
S0009	23	globo	NOUN	FEATS	Gender=Fem|Number=Sing	Gender=Masc|Number=Sing
S0009	43	“culpados	NOUN	LEMMA	“culpado	“culpados
S0009	43	“culpados	NOUN	FEATS	Gender=Masc|Number=Plur	_
S0009	45	orquestradores”	ADJ	LEMMA	orquestradores	orquestradores”
S0009	45	orquestradores”	ADJ	FEATS	Number=Plur	_
S0009	67	“delações”	ADJ	LEMMA	“delaçõeo	“delações”
S0009	67	“delações”	ADJ	FEATS	Gender=Fem|Number=Plur	_
S0009	70	kamikazes	NOUN	FEATS	Number=Plur	Gender=Masc|Number=Plur
S0013	24	imbecis	ADJ	LEMMA	imbeci	imbecil
S0013	41	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0015	11	morram	VERB	LEMMA	morram	morrer

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 6
