S0001	4	argentina	NOUN	LEMMA	argentina	argentino
S0001	16	argentina	NOUN	LEMMA	argentina	argentino
S0003	1	stf	NOUN	LEMMA	STF	stf
S0007	2	guarda	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0007	22	covardes	ADJ	LEMMA	covard	covarde
S0007	25	brasileiroso	DET	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|PronType=Art
S0007	47	stf	NOUN	LEMMA	STF	stf
S0007	57	estao	PROPN	LEMMA	Estao	estao

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 2
