S0001	11	“pandemia	NOUN	FEATS	Gender=Fem|Number=Sing	_
S0001	38	quarentena”	ADJ	LEMMA	quarentenao	quarentena”
S0001	38	quarentena”	ADJ	FEATS	Gender=Fem|Number=Sing	_
S0001	58	1°	NUM	FEATS	NumType=Card	Gender=Masc|NumType=Ord
S0001	70	“nova	ADJ	LEMMA	“novo	“nova
S0001	70	“nova	ADJ	FEATS	Gender=Fem|Number=Sing	Gender=Fem|NumType=Ord
S0001	71	anormalidade”	ADJ	LEMMA	anormalidadeo	anormalidade”
S0001	71	anormalidade”	ADJ	FEATS	Gender=Fem|Number=Sing	_
S0005	2	“manifestação	NOUN	FEATS	Gender=Fem|Number=Sing	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 3
Fchanged - fixed: 6
