S0001	4	“bióloga	NOUN	LEMMA	“biólogo	“bióloga
S0001	4	“bióloga	NOUN	FEATS	Gender=Fem|Number=Sing	_
S0001	6	travassos”	PRON	FEATS	_	PronType=Dem
S0001	12	ômicron	ADJ	LEMMA	Ômicron	ômicron
S0001	19	litoral	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0003	2	venho	AUX	LEMMA	ver	vir
S0005	24	sul	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0005	26	santa	NOUN	LEMMA	santa	santo
S0005	37	nordeste	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0007	8	ômicron	NOUN	LEMMA	Ômicron	ômicron
S0007	8	ômicron	NOUN	FEATS	Gender=Fem|NumType=Ord	Gender=Fem
S0007	13	variante	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0007	16	covid-19	NUM	LEMMA	COVID-19	covid-19
S0009	3	variante	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0009	9	covid-19	NUM	LEMMA	COVID-19	covid-19
S0011	11	cercado	ADJ	LEMMA	cercar	cercado
S0011	15	ômicron	NOUN	LEMMA	Ômicron	ômicron
S0011	15	ômicron	NOUN	FEATS	Gender=Masc|NumType=Ord	Gender=Masc
S0011	23	variante	NOUN	FEATS	Gender=Masc|Number=Sing	Number=Sing
S0013	18	abra	VERB	LEMMA	abrar	abrir
S0017	2	abra	VERB	LEMMA	abrar	abrir
S0021	10	cordinha	NOUN	LEMMA	cordinha	cordinho
S0023	1	pegue	VERB	LEMMA	peguar	pegar
S0023	4	cordinha	NOUN	LEMMA	cordinha	cordinho
S0023	9	saia	VERB	LEMMA	sar	sair
S0025	5	previna	VERB	LEMMA	previnar	prevenir
S0027	2	proteja	VERB	LEMMA	proter	proteger
S0027	4	proteja	VERB	LEMMA	proter	proteger
S0033	14	variante	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0033	17	covid-19	NUM	LEMMA	COVID-19	covid-19
S0033	23	covid-19	NUM	LEMMA	COVID-19	covid-19
S0041	1	divulguem	VERB	LEMMA	divulguar	divulgar
S0041	13	facebook	X	FEATS	Foreign=Yes|Gender=Masc|Number=Sing	Foreign=Yes
S0047	1	obrigada	VERB	LEMMA	obrigado	obrigar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 22
Fchanged - fixed: 12
