S0001	1	marta	NOUN	FEATS	Number=Sing	Gender=Fem|Number=Sing
S0001	16	covid-19	NUM	LEMMA	COVID-19	covid-19
S0003	7	marta	NOUN	FEATS	Number=Sing	Gender=Fem|Number=Sing
S0003	8	temido	VERB	LEMMA	temir	temer
S0005	4	tenhamos	VERB	LEMMA	tar	ter
S0005	12	meses	NOUN	LEMMA	meses	mÃªs
S0013	9	covid19	NUM	LEMMA	COVID19	covid19
S0017	9	covid19	ADJ	LEMMA	COVID19	covid19
S0017	9	covid19	ADJ	FEATS	NumType=Card	_
S0021	14	covid19	NUM	LEMMA	COVID19	covid19
S0025	8	covid19	NOUN	LEMMA	COVID19	covid19
S0025	8	covid19	NOUN	FEATS	NumType=Card	_
S0029	8	covid19	NUM	LEMMA	COVID19	covid19
S0031	3	uma	DET	FEATS	Gender=Fem|NumType=Card	Definite=Ind|Gender=Fem|Number=Sing|PronType=Art
S0035	5	covid19	NUM	LEMMA	COVID19	covid19
S0039	13	jardins	NOUN	LEMMA	jardin	jardim
S0039	32	covid19	NUM	LEMMA	COVID19	covid19
S0045	8	microondas	NOUN	LEMMA	microondas	microonda
S0045	8	microondas	NOUN	FEATS	Gender=Masc|Number=Sing	Gender=Fem|Number=Plur
S0047	8	covid19	NUM	LEMMA	COVID19	covid19
S0061	7	enfraquecida	ADJ	LEMMA	enfraquecer	enfraquecido
S0067	9	compartilhar.…	PUNCT	LEMMA	COmpartilhar.…	compartilhar.…
S0069	1	divulguem	VERB	LEMMA	divulguar	divulgar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 17
Fchanged - fixed: 6
