S0001	1	miguel	PROPN	LEMMA	Miguel	miguel
S0001	2	falabella	PROPN	LEMMA	Falabella	falabella
S0001	37	tv	NOUN	LEMMA	tv	televisão
S0001	37	tv	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0005	17	lula	NOUN	FEATS	_	Gender=Fem|Number=Sing
S0005	67	sorriem	VERB	LEMMA	sorrier	sorrir
S0007	3	nuas	ADJ	LEMMA	nuo	nu
S0007	10	“lula	NOUN	FEATS	Number=Sing	_
S0007	11	livre”	AUX	LEMMA	LIVRE”	livre”
S0007	11	livre”	AUX	FEATS	_	VerbForm=Fin
S0015	2	viva	NOUN	LEMMA	viva	vivo
S0015	2	viva	NOUN	FEATS	Number=Sing	Gender=Fem|Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 5
