S0001	2	h3n2	NUM	LEMMA	H3N2	h3n2
S0001	18	h3n2	NUM	LEMMA	H3N2	h3n2
S0003	5	variante	NOUN	FEATS	Gender=Fem|Number=Sing	Number=Sing
S0003	6	ômicron	ADJ	LEMMA	Ômicron	ômicron
S0005	3	“gripe	NOUN	FEATS	Gender=Fem|Number=Sing	_
S0005	8	pra	ADP	LEMMA	pra	para
S0005	8	pra	ADP	FEATS	Abbr=Yes	_
S0007	17	revolta	NOUN	LEMMA	revolta	revolto
S0007	22	vacinados	NOUN	FEATS	Gender=Masc|Number=Plur|VerbForm=Part	Gender=Masc|Number=Plur
S0007	23	pra	ADP	LEMMA	pra	para
S0007	23	pra	ADP	FEATS	Abbr=Yes	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 6
Fchanged - fixed: 5
