S0001	22	“_atual	ADJ	FEATS	Number=Sing	_
S0001	34	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0001	46	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0001	75	otan._”	PUNCT	LEMMA	OTAN._”	otan._”
S0001	78	“presidente	NOUN	FEATS	Number=Sing	_
S0001	97	brasil	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0009	2	fonte	NOUN	FEATS	Gender=Masc|Number=Sing	Gender=Fem|Number=Sing

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 1
Fchanged - fixed: 6
