S0005	12	Lava-Jato	PROPN	LEMMA	Lava-jato	Lava-Jato
S0007	7	Lava-Jato	PROPN	LEMMA	Lava-jato	Lava-Jato
S0009	26	pais	NOUN	LEMMA	pais	pai
S0009	26	pais	NOUN	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Plur
S0011	2	pra	ADP	LEMMA	pra	para
S0011	2	pra	ADP	FEATS	Abbr=Yes	_
S0013	11	vossa	DET	FEATS	Gender=Fem|Number=Sing|Person=1|Poss=Yes|PronType=Prs	Gender=Fem|Number=Sing|Person=2|Poss=Yes|PronType=Prs

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 4
Fchanged - fixed: 3
