S0003	1	Saiba	VERB	LEMMA	saerib	saber
S0005	4	Sanches/SP	PROPN	LEMMA	SANCHES/SP	Sanches/SP
S0011	12	cometido	VERB	LEMMA	cometir	cometer
S0013	2	IstoÉ	PROPN	LEMMA	Istoé	IstoÉ
S0015	20	faria	VERB	LEMMA	far	fazer
S0019	4	simples	ADJ	FEATS	Number=Sing	_
S0019	12	empreiteira	NOUN	LEMMA	empreiteira	empreiteiro
S0025	11	exposto	VERB	LEMMA	exposr	expor
S0027	14	quadrado	ADJ	FEATS	Gender=Masc|Number=Sing	Gender=Masc|Number=Sing|VerbForm=Part

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 2
