S0003	2	TV	NOUN	LEMMA	tv	televisão
S0003	2	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0005	1	Assista	VERB	LEMMA	assierst	assistir
S0005	15	dr.	NOUN	LEMMA	denhor	dr.
S0005	15	dr.	NOUN	FEATS	Abbr=Yes|Gender=Masc|Number=Sing	_
S0010	4	TV	NOUN	LEMMA	tv	televisão
S0010	4	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0012	38	etc.	PUNCT	LEMMA	ETC.	etc.
S0012	40	etc.	PUNCT	LEMMA	ETC.	etc.
S0012	42	etc.	PUNCT	LEMMA	ETC.	etc.

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 3
