S0007	11	Hwasong-12	NUM	LEMMA	HWASONG-12	hwasong-12
S0007	17	milhas	NOUN	LEMMA	milha	milho
S0007	20	km	NOUN	LEMMA	km	quilômetro
S0009	2	Hwasong-12	NUM	LEMMA	HWASONG-12	hwasong-12
S0011	4	americanas	ADJ	LEMMA	americanas	americano
S0011	18	Jon-un	PROPN	LEMMA	Jon-Un	Jon-un
S0015	8	Hwasong-12	PROPN	LEMMA	HWASONG-12	Hwasong-12
S0017	14	Hwasong-12	PROPN	LEMMA	HWASONG-12	Hwasong-12
S0017	34	perfeitos	ADJ	FEATS	Gender=Masc|Number=Plur	Gender=Masc|Number=Plur|VerbForm=Part

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 8
Fchanged - fixed: 1
