S0001	10	escapadinhas	NOUN	LEMMA	escapadinha	escapadinho
S0005	6	foge	VERB	LEMMA	foger	fugir
S0007	49	humorado	ADJ	FEATS	Gender=Masc|Number=Sing|VerbForm=Part	Gender=Masc|Number=Sing
S0009	20	preguem	VERB	LEMMA	preguar	pregar
S0009	57	escrito	VERB	LEMMA	escrir	escrever
S0009	59	vivido	VERB	LEMMA	vivir	viver
S0011	16	exigem	VERB	LEMMA	exiger	exigir
S0015	2	escapadinhas	NOUN	LEMMA	escapadinha	escapadinho
S0017	45	vestia	VERB	LEMMA	vestr	vestir
S0018	1	assista	VERB	LEMMA	assistr	assistir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 9
Fchanged - fixed: 1
