S0001	16	Desista	VERB	LEMMA	desistar	desistir
S0009	3	sexta-feira	NOUN	LEMMA	sexta-Feira	sexta-feira
S0017	9	dr.	NOUN	LEMMA	denhor	dr.
S0017	9	dr.	NOUN	FEATS	Abbr=Yes|Gender=Masc|Number=Sing	_
S0025	1	Desista	VERB	LEMMA	desistar	desistir
S0037	2	quebrou	VERB	LEMMA	quebror	quebrar
S0045	14	massagens	NOUN	LEMMA	massagen	massagem
S0047	10	escapou	VERB	LEMMA	escapor	escapar
S0049	6	km/h	NOUN	FEATS	Gender=Masc	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 2
