S0005	40	afro-americana	ADJ	LEMMA	afro-Americano	afro-americano
S0005	55	MKUltra	PROPN	LEMMA	MKULTRA	MKUltra
S0012	7	chamadas	NOUN	LEMMA	chamada	chamado
S0012	87	reproduz	VERB	LEMMA	reproduir	reproduzir
S0014	7	seguintes	ADJ	LEMMA	seguintl	seguinte
S0030	16	estejam	AUX	LEMMA	estejam	estar
S0032	5	estejam	AUX	LEMMA	estejam	estar
S0034	13	reconhecida	VERB	LEMMA	reconhecir	reconhecer
S0038	35	single/álbum	NOUN	FEATS	Gender=Masc|Number=Sing	_
S0040	12	LaToya	PROPN	LEMMA	Latoya	LaToya

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 9
Fchanged - fixed: 1
