S0007	25	solto	VERB	LEMMA	soer	soltar
S0009	24	submetidos	VERB	LEMMA	submetir	submeter
S0015	5	PATROCINADORES	NOUN	LEMMA	PATROCINADORES	patrocinador
S0015	5	PATROCINADORES	NOUN	FEATS	_	Gender=Masc|Number=Plur
S0015	14	alimentares	ADJ	LEMMA	alimentarl	alimentar
S0015	30	patrocinadora/apoiadora	NOUN	LEMMA	patrocinadora/apoiador	patrocinadora/apoiadora
S0015	30	patrocinadora/apoiadora	NOUN	FEATS	Gender=Fem|Number=Sing	_

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 5
Fchanged - fixed: 2
