S0001	4	TV	NOUN	LEMMA	tv	televisão
S0001	4	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0003	7	sábado(12	NUM	LEMMA	SÁBADO(12	sábado(12
S0005	1	#Retrospectiva2017	NUM	LEMMA	#RETROSPECTIVA2017	#Retrospectiva2017
S0005	2	#AsMaisLidas	PROPN	LEMMA	#asmaislidas	#AsMaisLidas
S0007	3	TV	PROPN	LEMMA	Tv	TV
S0011	19	TV	PROPN	LEMMA	Tv	TV
S0017	57	coordenador-geral	NOUN	LEMMA	coordenadoR-geral	coordenador-geral
S0017	60	Procon-RN	PROPN	LEMMA	PROCON-RN	Procon-RN
S0021	4	NewsAbBC	PROPN	LEMMA	NEWSABBC	NewsAbBC
S0023	5	TV	NOUN	LEMMA	tv	televisão
S0023	5	TV	NOUN	FEATS	Gender=Fem|Number=Sing	Abbr=Yes|Gender=Fem|Number=Sing
S0023	13	reflete	VERB	LEMMA	refleter	refletir

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 11
Fchanged - fixed: 2
