S0001	18	vagab#$	SYM	LEMMA	VAGAB#$	vagab#$
S0009	13	pu$#	SYM	LEMMA	PU$#	pu$#
S0010	9	piadinha	NOUN	LEMMA	piadinha	piadinho
S0010	28	pra	ADP	LEMMA	pra	para
S0010	28	pra	ADP	FEATS	Abbr=Yes	_
S0011	13	tenente	NOUN	FEATS	Number=Sing	Gender=Masc|Number=Sing
S0013	14	Bolsonaroprapresidente2018	NUM	LEMMA	BOLSONAROPRAPRESIDENTE2018	Bolsonaroprapresidente2018
S0017	1	Tive	VERB	LEMMA	tir	ter
S0017	4	apaguei	VERB	LEMMA	apaguar	apagar

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 7
Fchanged - fixed: 2
