S0001	1	Disseram	VERB	LEMMA	Disseram	dizer
S0001	6	email	NOUN	FEATS	Gender=Masc|Number=Sing	Foreign=Yes|Gender=Masc|Number=Sing
S0003	1	Vejam	VERB	LEMMA	vejar	ver
S0005	2	QUE	PRON	LEMMA	QUE	que
S0005	2	QUE	PRON	FEATS	_	PronType=Dem
S0005	3	ACONTECEU	VERB	LEMMA	acontecar	acontecer
S0007	22	gmail	NOUN	LEMMA	gMail	gmail
S0007	41	etc.	PUNCT	LEMMA	ETC.	etc.
S0009	13	REAIS	ADJ	LEMMA	REAIS	real
S0009	13	REAIS	ADJ	FEATS	_	Number=Plur
S0015	8	senhora	NOUN	LEMMA	senhoro	senhor
S0017	1	assista	VERB	LEMMA	assierst	assistir
S0017	6	presidenta	NOUN	LEMMA	presidento	presidenta

==========================================================

Pchanged - fixed: 0
Lchanged - fixed: 10
Fchanged - fixed: 3
